ID;hist_plan;data;grupa;podgrupa;sprzet;klient;region;ilosc;cena_hurt;obrot
2411;hist;072004;BI;chlodnictwo;zamrazarki;NEONET;Zachod;1;980;745,30
2412;hist;072004;BI;chlodnictwo;zamrazarki;PARTNER;Poludnie;1;980;779,15
2413;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;;Meblarze;2;1007;1804,28
2414;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;;Others;1;1007;502,46
2415;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;21;1007;20648,23
2416;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;;Sieci;14;1007;13041,02
2417;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;9;1007;8038,39
2418;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;12;1007;12018,12
2419;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;6;1007;5890,68
2420;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;16;1007;15616,17
2421;hist;072004;BI;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;10;1007;10070,00
2422;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;13;839;10874,05
2423;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;;Sieci;10;839;7992,60
2424;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Wschod;6;839;4901,18
2425;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Zachod;1;839;835,68
2426;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Polnoc;2;839;1616,86
2427;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;15;839;12200,55
2428;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;MEDIA EXPERT;Poludnie;1;839;839,00
2429;hist;072004;BI;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Zachod;15;839;11839,47
2430;hist;072004;BI;okapy;okapy kominowe;;Others;21;546;7189,23
2431;hist;072004;BI;okapy;okapy kominowe;;Polnoc;232;546;122346,44
2432;hist;072004;BI;okapy;okapy kominowe;;Poludnie;794;546;397144,17
2433;hist;072004;BI;okapy;okapy kominowe;;Sieci;389;546;185569,81
2434;hist;072004;BI;okapy;okapy kominowe;;Wschod;26;546;12033,97
2435;hist;072004;BI;okapy;okapy kominowe;AVANS;Poludnie;23;546;8909,60
2436;hist;072004;BI;okapy;okapy kominowe;AVANS;Wschod;351;546;182905,70
2437;hist;072004;BI;okapy;okapy kominowe;AVANS;Zachod;102;546;54593,36
2438;hist;072004;BI;okapy;okapy kominowe;BRW-SA;Meblarze;38;546;17796,54
2439;hist;072004;BI;okapy;okapy kominowe;G7;Polnoc;166;546;83907,03
2440;hist;072004;BI;okapy;okapy kominowe;G7;Zachod;271;546;142164,49
2441;hist;072004;BI;okapy;okapy kominowe;MEDIA EXPERT;Polnoc;8;546;3902,27
2442;hist;072004;BI;okapy;okapy kominowe;MEDIA EXPERT;Wschod;8;546;2584,88
2443;hist;072004;BI;okapy;okapy kominowe;MEDIA MARKT;Sieci;36;546;17525,05
2444;hist;072004;BI;okapy;okapy kominowe;NEONET;Zachod;306;546;141501,90
2445;hist;072004;BI;okapy;okapy kominowe;PARTNER;Poludnie;32;546;15144,91
2446;hist;072004;BI;okapy;okapy kominowe;PARTNER;Zachod;273;546;128295,58
2447;hist;072004;BI;okapy;okapy meblowe;;Meblarze;36;171;5672,19
2448;hist;072004;BI;okapy;okapy meblowe;;Polnoc;3;171;486,54
2449;hist;072004;BI;okapy;okapy meblowe;;Poludnie;9;171;1394,23
2450;hist;072004;BI;okapy;okapy meblowe;;Wschod;4;171;644,08
2451;hist;072004;BI;okapy;okapy meblowe;;Zachod;2;171;320,30
2452;hist;072004;BI;okapy;okapy meblowe;G7;Zachod;4;171;674,61
2453;hist;072004;BI;okapy;okapy meblowe;NEONET;Zachod;11;171;1699,94
2454;hist;072004;BI;okapy;okapy meblowe;PARTNER;Wschod;2;171;320,30
2455;hist;072004;BI;okapy;okapy meblowe;PARTNER;Zachod;12;171;1706,96
2456;hist;072004;BI;okapy;okapy teleskopowe;;Meblarze;16;332;4710,56
2457;hist;072004;BI;okapy;okapy teleskopowe;;Others;3;332;529,85
2458;hist;072004;BI;okapy;okapy teleskopowe;;Polnoc;66;332;20148,83
2459;hist;072004;BI;okapy;okapy teleskopowe;;Poludnie;216;332;64516,81
2460;hist;072004;BI;okapy;okapy teleskopowe;;Sieci;197;332;48572,59
2461;hist;072004;BI;okapy;okapy teleskopowe;;Wschod;12;332;3722,88
2462;hist;072004;BI;okapy;okapy teleskopowe;;Zachod;27;332;8274,88
2463;hist;072004;BI;okapy;okapy teleskopowe;AVANS;Poludnie;1;332;204,52
2464;hist;072004;BI;okapy;okapy teleskopowe;AVANS;Wschod;460;332;131891,87
2465;hist;072004;BI;okapy;okapy teleskopowe;AVANS;Zachod;110;332;32242,70
2466;hist;072004;BI;okapy;okapy teleskopowe;BRW-SA;Meblarze;25;332;6961,66
2467;hist;072004;BI;okapy;okapy teleskopowe;G7;Polnoc;73;332;20398,52
2468;hist;072004;BI;okapy;okapy teleskopowe;G7;Poludnie;246;332;70061,11
2469;hist;072004;BI;okapy;okapy teleskopowe;G7;Sieci;200;332;56028,60
2470;hist;072004;BI;okapy;okapy teleskopowe;G7;Zachod;41;332;11306,10
2471;hist;072004;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Polnoc;15;332;4473,85
2472;hist;072004;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Poludnie;22;332;6526,30
2473;hist;072004;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Zachod;3;332;897,90
2474;hist;072004;BI;okapy;okapy teleskopowe;MEDIA MARKT;Sieci;24;332;7260,96
2475;hist;072004;BI;okapy;okapy teleskopowe;MEGA AVANS;Sieci;7;332;2159,92
2476;hist;072004;BI;okapy;okapy teleskopowe;NEONET;Zachod;146;332;42522,05
2477;hist;072004;BI;okapy;okapy teleskopowe;PARTNER;Poludnie;67;332;19449,32
2478;hist;072004;BI;okapy;okapy teleskopowe;PARTNER;Wschod;12;332;3640,90
2479;hist;072004;BI;okapy;okapy teleskopowe;PARTNER;Zachod;242;332;73106,14
2480;hist;072004;BI;okapy;okapy uniwersalne;;Meblarze;39;166;5506,41
2481;hist;072004;BI;okapy;okapy uniwersalne;;Others;18;166;1843,70
2482;hist;072004;BI;okapy;okapy uniwersalne;;Polnoc;512;166;66827,23
2483;hist;072004;BI;okapy;okapy uniwersalne;;Poludnie;733;166;112100,96
2484;hist;072004;BI;okapy;okapy uniwersalne;;Sieci;1242;166;184171,90
2485;hist;072004;BI;okapy;okapy uniwersalne;;Wschod;29;166;3908,35
2486;hist;072004;BI;okapy;okapy uniwersalne;;Zachod;64;166;8536,00
2487;hist;072004;BI;okapy;okapy uniwersalne;AVANS;Poludnie;190;166;14545,00
2488;hist;072004;BI;okapy;okapy uniwersalne;AVANS;Wschod;802;166;103484,95
2489;hist;072004;BI;okapy;okapy uniwersalne;AVANS;Zachod;488;166;65595,64
2490;hist;072004;BI;okapy;okapy uniwersalne;BRW-SA;Meblarze;20;166;2995,11
2491;hist;072004;BI;okapy;okapy uniwersalne;G7;Polnoc;182;166;24420,70
2492;hist;072004;BI;okapy;okapy uniwersalne;G7;Poludnie;611;166;88593,70
2493;hist;072004;BI;okapy;okapy uniwersalne;G7;Zachod;74;166;11431,16
2494;hist;072004;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Polnoc;104;166;14617,75
2495;hist;072004;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Poludnie;15;166;2120,64
2496;hist;072004;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Zachod;110;166;11000,00
2497;hist;072004;BI;okapy;okapy uniwersalne;MEDIA MARKT;Sieci;173;166;28520,74
2498;hist;072004;BI;okapy;okapy uniwersalne;MEGA AVANS;Sieci;5;166;815,90
2499;hist;072004;BI;okapy;okapy uniwersalne;NEONET;Zachod;807;166;116245,98
2500;hist;072004;BI;okapy;okapy uniwersalne;PARTNER;Poludnie;109;166;16870,24
2501;hist;072004;BI;okapy;okapy uniwersalne;PARTNER;Wschod;190;166;23932,17
2502;hist;072004;BI;okapy;okapy uniwersalne;PARTNER;Zachod;498;166;70360,48
2503;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Meblarze;114;1605;134480,76
2504;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Others;28;1605;23167,26
2505;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Polnoc;305;1605;439602,30
2506;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Poludnie;606;1605;793154,01
2507;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Sieci;573;1605;754450,84
2508;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Wschod;27;1605;34283,44
2509;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;;Zachod;53;1605;74337,92
2510;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Poludnie;82;1605;108035,73
2511;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Wschod;309;1605;412189,91
2512;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Zachod;276;1605;363064,06
2513;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;BRW-SA;Meblarze;26;1605;35579,33
2514;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Polnoc;168;1605;242221,85
2515;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Poludnie;261;1605;337395,79
2516;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Sieci;113;1605;160164,41
2517;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Zachod;121;1605;165430,53
2518;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Polnoc;27;1605;34736,58
2519;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Poludnie;32;1605;45580,09
2520;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Wschod;2;1605;2621,16
2521;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Zachod;1;1605;938,26
2522;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;NEONET;Zachod;409;1605;524477,85
2523;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Poludnie;75;1605;101386,89
2524;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Wschod;56;1605;77083,16
2525;hist;072004;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Zachod;290;1605;372152,98
2526;hist;072004;BI;sprzet grzejny;piekarniki;;Meblarze;49;1273;43473,36
2527;hist;072004;BI;sprzet grzejny;piekarniki;;Others;7;1273;6547,99
2528;hist;072004;BI;sprzet grzejny;piekarniki;;Polnoc;78;1273;88349,03
2529;hist;072004;BI;sprzet grzejny;piekarniki;;Poludnie;150;1273;148249,54
2530;hist;072004;BI;sprzet grzejny;piekarniki;;Sieci;241;1273;226297,48
2531;hist;072004;BI;sprzet grzejny;piekarniki;;Wschod;12;1273;14590,59
2532;hist;072004;BI;sprzet grzejny;piekarniki;;Zachod;25;1273;31589,01
2533;hist;072004;BI;sprzet grzejny;piekarniki;AVANS;Poludnie;20;1273;19644,64
2534;hist;072004;BI;sprzet grzejny;piekarniki;AVANS;Wschod;111;1273;125456,29
2535;hist;072004;BI;sprzet grzejny;piekarniki;AVANS;Zachod;63;1273;66450,61
2536;hist;072004;BI;sprzet grzejny;piekarniki;BRW-SA;Meblarze;9;1273;9067,72
2537;hist;072004;BI;sprzet grzejny;piekarniki;G7;Polnoc;55;1273;59339,72
2538;hist;072004;BI;sprzet grzejny;piekarniki;G7;Poludnie;111;1273;102671,32
2539;hist;072004;BI;sprzet grzejny;piekarniki;G7;Sieci;37;1273;37952,94
2540;hist;072004;BI;sprzet grzejny;piekarniki;G7;Zachod;34;1273;30840,33
2541;hist;072004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Polnoc;2;1273;2484,17
2542;hist;072004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Poludnie;17;1273;17323,13
2543;hist;072004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Wschod;2;1273;2242,84
2544;hist;072004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Zachod;1;1273;959,10
2545;hist;072004;BI;sprzet grzejny;piekarniki;MEDIA MARKT;Sieci;82;1273;93284,03
2546;hist;072004;BI;sprzet grzejny;piekarniki;MEGA AVANS;Sieci;1;1273;1019,67
2547;hist;072004;BI;sprzet grzejny;piekarniki;NEONET;Zachod;95;1273;96428,10
2548;hist;072004;BI;sprzet grzejny;piekarniki;PARTNER;Poludnie;7;1273;8600,64
2549;hist;072004;BI;sprzet grzejny;piekarniki;PARTNER;Wschod;24;1273;28171,08
2550;hist;072004;BI;sprzet grzejny;piekarniki;PARTNER;Zachod;74;1273;78229,27
2551;hist;072004;BI;sprzet grzejny;plyty grzejne;;Polnoc;390;694;266701,50
2552;hist;072004;BI;sprzet grzejny;plyty grzejne;;Poludnie;284;694;167334,24
2553;hist;072004;BI;sprzet grzejny;plyty grzejne;;Sieci;573;694;307640,26
2554;hist;072004;BI;sprzet grzejny;plyty grzejne;;Wschod;19;694;10575,28
2555;hist;072004;BI;sprzet grzejny;plyty grzejne;;Zachod;56;694;38307,35
2556;hist;072004;BI;sprzet grzejny;plyty grzejne;AVANS;Poludnie;63;694;39970,82
2557;hist;072004;BI;sprzet grzejny;plyty grzejne;AVANS;Wschod;149;694;99332,59
2558;hist;072004;BI;sprzet grzejny;plyty grzejne;AVANS;Zachod;84;694;51051,03
2559;hist;072004;BI;sprzet grzejny;plyty grzejne;BRW-SA;Meblarze;23;694;15607,50
2560;hist;072004;BI;sprzet grzejny;plyty grzejne;G7;Polnoc;172;694;107432,62
2561;hist;072004;BI;sprzet grzejny;plyty grzejne;G7;Poludnie;184;694;114070,91
2562;hist;072004;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Poludnie;13;694;8121,10
2563;hist;072004;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Wschod;5;694;1656,43
2564;hist;072004;BI;sprzet grzejny;plyty grzejne;MEDIA MARKT;Sieci;170;694;96861,10
2565;hist;072004;BI;sprzet grzejny;plyty grzejne;MEGA AVANS;Sieci;5;694;2717,68
2566;hist;072004;BI;sprzet grzejny;plyty grzejne;NEONET;Zachod;232;694;139887,39
2567;hist;072004;BI;sprzet grzejny;plyty grzejne;PARTNER;Poludnie;13;694;8809,34
2568;hist;072004;BI;sprzet grzejny;plyty grzejne;PARTNER;Wschod;50;694;29226,16
2569;hist;072004;BI;zmywarki;zmywarki 45;;Meblarze;23;1525;30499,75
2570;hist;072004;BI;zmywarki;zmywarki 45;;Others;3;1525;2695,23
2571;hist;072004;BI;zmywarki;zmywarki 45;;Polnoc;8;1525;10936,10
2572;hist;072004;BI;zmywarki;zmywarki 45;;Poludnie;26;1525;30728,09
2573;hist;072004;BI;zmywarki;zmywarki 45;;Sieci;43;1525;53117,86
2574;hist;072004;BI;zmywarki;zmywarki 45;;Wschod;4;1525;5779,53
2575;hist;072004;BI;zmywarki;zmywarki 45;;Zachod;2;1525;2781,42
2576;hist;072004;BI;zmywarki;zmywarki 45;AVANS;Wschod;11;1525;14596,50
2577;hist;072004;BI;zmywarki;zmywarki 45;AVANS;Zachod;6;1525;8177,89
2578;hist;072004;BI;zmywarki;zmywarki 45;BRW-SA;Meblarze;5;1525;6115,74
2579;hist;072004;BI;zmywarki;zmywarki 45;G7;Polnoc;12;1525;16404,20
2580;hist;072004;BI;zmywarki;zmywarki 45;G7;Poludnie;63;1525;83806,74
2581;hist;072004;BI;zmywarki;zmywarki 45;G7;Sieci;14;1525;17771,84
2582;hist;072004;BI;zmywarki;zmywarki 45;G7;Zachod;18;1525;23504,00
2583;hist;072004;BI;zmywarki;zmywarki 45;MEDIA EXPERT;Poludnie;2;1525;2877,88
2584;hist;072004;BI;zmywarki;zmywarki 45;MEDIA MARKT;Sieci;2;1525;2225,13
2585;hist;072004;BI;zmywarki;zmywarki 45;NEONET;Zachod;20;1525;27566,26
2586;hist;072004;BI;zmywarki;zmywarki 45;PARTNER;Poludnie;5;1525;6595,05
2587;hist;072004;BI;zmywarki;zmywarki 45;PARTNER;Zachod;36;1525;46795,07
2588;hist;072004;BI;zmywarki;zmywarki 60;;Meblarze;17;1666;17910,83
2589;hist;072004;BI;zmywarki;zmywarki 60;;Polnoc;17;1666;27070,94
2590;hist;072004;BI;zmywarki;zmywarki 60;;Poludnie;45;1666;60850,82
2591;hist;072004;BI;zmywarki;zmywarki 60;;Sieci;21;1666;27589,16
2592;hist;072004;BI;zmywarki;zmywarki 60;;Zachod;5;1666;7055,65
2593;hist;072004;BI;zmywarki;zmywarki 60;AVANS;Wschod;13;1666;18624,16
2594;hist;072004;BI;zmywarki;zmywarki 60;AVANS;Zachod;7;1666;10079,18
2595;hist;072004;BI;zmywarki;zmywarki 60;BRW-SA;Meblarze;1;1666;1093,64
2596;hist;072004;BI;zmywarki;zmywarki 60;G7;Polnoc;12;1666;18311,16
2597;hist;072004;BI;zmywarki;zmywarki 60;G7;Poludnie;61;1666;88105,63
2598;hist;072004;BI;zmywarki;zmywarki 60;G7;Sieci;17;1666;24139,35
2599;hist;072004;BI;zmywarki;zmywarki 60;G7;Zachod;35;1666;49293,73
2600;hist;072004;BI;zmywarki;zmywarki 60;MEDIA EXPERT;Polnoc;2;1666;3123,53
2601;hist;072004;BI;zmywarki;zmywarki 60;MEDIA MARKT;Sieci;1;1666;1515,69
2602;hist;072004;BI;zmywarki;zmywarki 60;NEONET;Zachod;7;1666;9898,91
2603;hist;072004;BI;zmywarki;zmywarki 60;PARTNER;Wschod;3;1666;3321,19
2604;hist;072004;BI;zmywarki;zmywarki 60;PARTNER;Zachod;2;1666;2822,00
2605;hist;072004;FS;chlodnictwo;chlodziarki;;Others;70;606;35780,25
2606;hist;072004;FS;chlodnictwo;chlodziarki;;Polnoc;149;606;89925,28
2607;hist;072004;FS;chlodnictwo;chlodziarki;;Poludnie;329;606;183963,36
2608;hist;072004;FS;chlodnictwo;chlodziarki;;Sieci;536;606;293428,63
2609;hist;072004;FS;chlodnictwo;chlodziarki;;Wschod;8;606;4703,44
2610;hist;072004;FS;chlodnictwo;chlodziarki;;Zachod;69;606;40122,00
2611;hist;072004;FS;chlodnictwo;chlodziarki;AVANS;Poludnie;120;606;64512,92
2612;hist;072004;FS;chlodnictwo;chlodziarki;AVANS;Wschod;186;606;106368,11
2613;hist;072004;FS;chlodnictwo;chlodziarki;AVANS;Zachod;173;606;95661,22
2614;hist;072004;FS;chlodnictwo;chlodziarki;G7;Polnoc;62;606;34110,13
2615;hist;072004;FS;chlodnictwo;chlodziarki;G7;Poludnie;201;606;104607,36
2616;hist;072004;FS;chlodnictwo;chlodziarki;G7;Sieci;58;606;31130,05
2617;hist;072004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Polnoc;10;606;6041,35
2618;hist;072004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Poludnie;17;606;9995,39
2619;hist;072004;FS;chlodnictwo;chlodziarki;NEONET;Zachod;285;606;162243,88
2620;hist;072004;FS;chlodnictwo;chlodziarki;PARTNER;Poludnie;80;606;43839,80
2621;hist;072004;FS;chlodnictwo;chlodziarki;PARTNER;Wschod;39;606;22313,64
2622;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;;Others;82;834;34718,34
2623;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;;Polnoc;1162;834;823588,47
2624;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;;Poludnie;722;834;511681,23
2625;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;;Sieci;886;834;586577,88
2626;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;;Wschod;21;834;16228,29
2627;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;;Zachod;113;834;78617,41
2628;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Poludnie;220;834;153938,80
2629;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Wschod;129;834;92608,29
2630;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Zachod;362;834;253121,15
2631;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Polnoc;152;834;105724,16
2632;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Poludnie;346;834;231343,38
2633;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Sieci;29;834;20937,92
2634;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Zachod;5;834;3491,85
2635;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Polnoc;33;834;22888,21
2636;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Poludnie;101;834;68461,58
2637;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Wschod;2;834;1354,84
2638;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Zachod;40;834;30132,70
2639;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA MARKT;Sieci;286;834;200725,68
2640;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;NEONET;Zachod;768;834;550553,69
2641;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Poludnie;141;834;96711,81
2642;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Wschod;50;834;34617,14
2643;hist;072004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Zachod;460;834;329119,03
2644;hist;072004;FS;chlodnictwo;lodowki kombi;;Others;120;1055;78989,27
2645;hist;072004;FS;chlodnictwo;lodowki kombi;;Polnoc;355;1055;319264,89
2646;hist;072004;FS;chlodnictwo;lodowki kombi;;Poludnie;1643;1055;1428121,19
2647;hist;072004;FS;chlodnictwo;lodowki kombi;;Sieci;2201;1055;1810794,46
2648;hist;072004;FS;chlodnictwo;lodowki kombi;;Wschod;44;1055;40493,63
2649;hist;072004;FS;chlodnictwo;lodowki kombi;;Zachod;259;1055;226332,94
2650;hist;072004;FS;chlodnictwo;lodowki kombi;AVANS;Poludnie;404;1055;324033,04
2651;hist;072004;FS;chlodnictwo;lodowki kombi;AVANS;Wschod;928;1055;774326,93
2652;hist;072004;FS;chlodnictwo;lodowki kombi;AVANS;Zachod;626;1055;560763,32
2653;hist;072004;FS;chlodnictwo;lodowki kombi;BRW-SA;Meblarze;1;1055;949,48
2654;hist;072004;FS;chlodnictwo;lodowki kombi;G7;Polnoc;419;1055;362290,72
2655;hist;072004;FS;chlodnictwo;lodowki kombi;G7;Poludnie;780;1055;708083,57
2656;hist;072004;FS;chlodnictwo;lodowki kombi;G7;Sieci;125;1055;112889,87
2657;hist;072004;FS;chlodnictwo;lodowki kombi;G7;Zachod;6;1055;5425,40
2658;hist;072004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Polnoc;75;1055;62764,00
2659;hist;072004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Poludnie;336;1055;309357,76
2660;hist;072004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Wschod;8;1055;6863,56
2661;hist;072004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Zachod;29;1055;27068,27
2662;hist;072004;FS;chlodnictwo;lodowki kombi;MEDIA MARKT;Sieci;224;1055;219360,49
2663;hist;072004;FS;chlodnictwo;lodowki kombi;MEGA AVANS;Sieci;34;1055;31726,44
2664;hist;072004;FS;chlodnictwo;lodowki kombi;NEONET;Zachod;1790;1055;1511074,78
2665;hist;072004;FS;chlodnictwo;lodowki kombi;PARTNER;Poludnie;215;1055;184755,36
2666;hist;072004;FS;chlodnictwo;lodowki kombi;PARTNER;Wschod;209;1055;192162,82
2667;hist;072004;FS;chlodnictwo;lodowki kombi;PARTNER;Zachod;1093;1055;947667,03
2668;hist;072004;FS;chlodnictwo;zamrazarki;;Others;43;901;23264,14
2669;hist;072004;FS;chlodnictwo;zamrazarki;;Polnoc;43;901;29274,98
2670;hist;072004;FS;chlodnictwo;zamrazarki;;Poludnie;17;901;11715,69
2671;hist;072004;FS;chlodnictwo;zamrazarki;;Sieci;33;901;20299,34
2672;hist;072004;FS;chlodnictwo;zamrazarki;;Zachod;5;901;3103,78
2673;hist;072004;FS;chlodnictwo;zamrazarki;AVANS;Poludnie;10;901;6549,60
2674;hist;072004;FS;chlodnictwo;zamrazarki;AVANS;Wschod;10;901;6440,45
2675;hist;072004;FS;chlodnictwo;zamrazarki;AVANS;Zachod;23;901;14941,53
2676;hist;072004;FS;chlodnictwo;zamrazarki;G7;Polnoc;13;901;8230,69
2677;hist;072004;FS;chlodnictwo;zamrazarki;G7;Poludnie;1;901;720,98
2678;hist;072004;FS;chlodnictwo;zamrazarki;G7;Sieci;20;901;13108,20
2679;hist;072004;FS;chlodnictwo;zamrazarki;MEDIA EXPERT;Polnoc;3;901;1943,64
2680;hist;072004;FS;chlodnictwo;zamrazarki;MEDIA MARKT;Sieci;10;901;7006,10
2681;hist;072004;FS;chlodnictwo;zamrazarki;NEONET;Zachod;40;901;26171,20
2682;hist;072004;FS;chlodnictwo;zamrazarki;PARTNER;Wschod;2;901;1356,02
2683;hist;072004;FS;chlodnictwo;zamrazarki;PARTNER;Zachod;54;901;35392,14
2684;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;;Others;3;287;613,19
2685;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;;Polnoc;3;287;259,22
2686;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;238;287;56815,18
2687;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;;Sieci;557;287;137667,31
2688;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;;Wschod;2;287;499,00
2689;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;2;287;496,94
2690;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;36;287;8968,48
2691;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;5;287;1290,92
2692;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;12;287;2882,40
2693;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;20;287;5049,20
2694;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;66;287;15318,60
2695;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;529;287;140487,11
2696;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;21;287;5304,32
2697;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Poludnie;12;287;3073,08
2698;hist;072004;FS;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;75;287;18246,40
2699;hist;072004;FS;mikrofalowki;mikrofalowki mechanicznie;;Meblarze;2;253;405,86
2700;hist;072004;FS;mikrofalowki;mikrofalowki mechanicznie;;Others;1;253;1,00
2701;hist;072004;FS;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;133;253;25633,06
